Any Codi Municipi Edats Homes Dones Total
2017 171426 Quart 58 22 13 35
2017 171426 Quart 59 14 21 35
2017 171426 Quart 60 18 20 38
2017 171426 Quart 61 30 19 49
2017 171426 Quart 62 17 21 38
2017 171426 Quart 63 11 22 33
2017 171426 Quart 64 19 25 44
2017 171426 Quart 65 27 23 50
2017 171426 Quart 66 17 16 33
2017 171426 Quart 67 21 11 32
2017 171426 Quart 68 22 16 38
2017 171426 Quart 69 19 9 28
2017 171426 Quart 70 14 11 25
2017 171426 Quart 71 9 14 23
2017 171426 Quart 72 11 11 22
2017 171426 Quart 73 5 13 18
2017 171426 Quart 74 8 8 16
2017 171426 Quart 75 6 12 18
2017 171426 Quart 76 8 12 20
2017 171426 Quart 77 3 4 7
2017 171426 Quart 78 5 2 7
2017 171426 Quart 79 7 6 13
2017 171426 Quart 80 4 7 11
2017 171426 Quart 81 3 11 14
2017 171426 Quart 82 5 6 11
2017 171426 Quart 83 7 6 13
2017 171426 Quart 84 1 4 5
2017 171426 Quart 85 6 7 13
2017 171426 Quart 86 4 9 13
2017 171426 Quart 87 3 5 8
2017 171426 Quart 88 0 5 5
2017 171426 Quart 89 2 2 4
2017 171426 Quart 90 1 3 4
2017 171426 Quart 91 2 1 3
2017 171426 Quart 92 1 3 4
2017 171426 Quart 93 1 2 3
2017 171426 Quart 94 1 2 3
2017 171426 Quart 95 2 0 2
2017 171426 Quart 96 0 0 0
2017 171426 Quart 97 0 0 0
2017 171426 Quart 98 0 0 0
2017 171426 Quart 99 0 1 1
2017 171426 Quart 100 0 0 0
2017 171426 Quart -1 1786 1784 3570
2017 170433 Queralbs 0 0 0 0
2017 170433 Queralbs 1 0 0 0
2017 170433 Queralbs 2 1 0 1
2017 170433 Queralbs 3 1 0 1
2017 170433 Queralbs 4 1 0 1
2017 170433 Queralbs 5 0 0 0
2017 170433 Queralbs 6 0 1 1
2017 170433 Queralbs 7 0 0 0
2017 170433 Queralbs 8 0 0 0
2017 170433 Queralbs 9 1 1 2
2017 170433 Queralbs 10 0 1 1
2017 170433 Queralbs 11 0 0 0
2017 170433 Queralbs 12 1 0 1
2017 170433 Queralbs 13 1 1 2
2017 170433 Queralbs 14 0 0 0
2017 170433 Queralbs 15 0 0 0
2017 170433 Queralbs 16 0 1 1
2017 170433 Queralbs 17 0 1 1
2017 170433 Queralbs 18 1 0 1
2017 170433 Queralbs 19 1 3 4
2017 170433 Queralbs 20 2 0 2
2017 170433 Queralbs 21 3 0 3
2017 170433 Queralbs 22 1 0 1
2017 170433 Queralbs 23 0 2 2
2017 170433 Queralbs 24 1 0 1
2017 170433 Queralbs 25 0 0 0
2017 170433 Queralbs 26 0 1 1
2017 170433 Queralbs 27 0 1 1
2017 170433 Queralbs 28 1 0 1
2017 170433 Queralbs 29 1 1 2
2017 170433 Queralbs 30 1 1 2
2017 170433 Queralbs 31 1 2 3
2017 170433 Queralbs 32 1 0 1
2017 170433 Queralbs 33 0 0 0
2017 170433 Queralbs 34 2 3 5
2017 170433 Queralbs 35 0 1 1
2017 170433 Queralbs 36 0 0 0
2017 170433 Queralbs 37 1 0 1
2017 170433 Queralbs 38 1 0 1
2017 170433 Queralbs 39 1 0 1
2017 170433 Queralbs 40 2 1 3
2017 170433 Queralbs 41 0 1 1
2017 170433 Queralbs 42 2 2 4
2017 170433 Queralbs 43 1 2 3
2017 170433 Queralbs 44 0 2 2
2017 170433 Queralbs 45 1 2 3
2017 170433 Queralbs 46 1 1 2
2017 170433 Queralbs 47 2 2 4
2017 170433 Queralbs 48 3 1 4
2017 170433 Queralbs 49 3 1 4
2017 170433 Queralbs 50 1 1 2
2017 170433 Queralbs 51 2 2 4
2017 170433 Queralbs 52 3 3 6
2017 170433 Queralbs 53 1 2 3
2017 170433 Queralbs 54 7 1 8
2017 170433 Queralbs 55 2 2 4
2017 170433 Queralbs 56 3 1 4
2017 170433 Queralbs 57 1 2 3
2017 170433 Queralbs 58 3 2 5
2017 170433 Queralbs 59 2 0 2
2017 170433 Queralbs 60 2 1 3
2017 170433 Queralbs 61 2 1 3
2017 170433 Queralbs 62 4 1 5
2017 170433 Queralbs 63 0 0 0
2017 170433 Queralbs 64 2 1 3
2017 170433 Queralbs 65 1 1 2
2017 170433 Queralbs 66 1 1 2
2017 170433 Queralbs 67 0 0 0
2017 170433 Queralbs 68 1 1 2
2017 170433 Queralbs 69 1 0 1
2017 170433 Queralbs 70 0 3 3
2017 170433 Queralbs 71 2 1 3
2017 170433 Queralbs 72 0 2 2
2017 170433 Queralbs 73 0 1 1
2017 170433 Queralbs 74 0 0 0
2017 170433 Queralbs 75 0 0 0
2017 170433 Queralbs 76 0 1 1
2017 170433 Queralbs 77 1 1 2
2017 170433 Queralbs 78 1 1 2
2017 170433 Queralbs 79 1 1 2
2017 170433 Queralbs 80 0 1 1
2017 170433 Queralbs 81 1 1 2
2017 170433 Queralbs 82 1 1 2
2017 170433 Queralbs 83 0 1 1
2017 170433 Queralbs 84 1 2 3
2017 170433 Queralbs 85 4 0 4
2017 170433 Queralbs 86 1 1 2
2017 170433 Queralbs 87 0 0 0
2017 170433 Queralbs 88 3 0 3
2017 170433 Queralbs 89 1 0 1
2017 170433 Queralbs 90 1 0 1
2017 170433 Queralbs 91 1 1 2
2017 170433 Queralbs 92 0 0 0
2017 170433 Queralbs 93 0 0 0
2017 170433 Queralbs 94 0 0 0
2017 170433 Queralbs 95 0 0 0
2017 170433 Queralbs 96 0 0 0
2017 170433 Queralbs 97 0 0 0
2017 170433 Queralbs 98 0 0 0
2017 170433 Queralbs 99 0 0 0
2017 170433 Queralbs 100 0 0 0
2017 170433 Queralbs -1 98 78 176
2017 431205 Querol 0 3 1 4
2017 431205 Querol 1 1 0 1
2017 431205 Querol 2 3 2 5
2017 431205 Querol 3 3 2 5
2017 431205 Querol 4 5 0 5
2017 431205 Querol 5 1 0 1
2017 431205 Querol 6 4 5 9
2017 431205 Querol 7 2 3 5
2017 431205 Querol 8 4 2 6
2017 431205 Querol 9 4 5 9
2017 431205 Querol 10 0 2 2
2017 431205 Querol 11 4 1 5
2017 431205 Querol 12 5 0 5
2017 431205 Querol 13 2 0 2
2017 431205 Querol 14 0 2 2
2017 431205 Querol 15 2 2 4
2017 431205 Querol 16 0 2 2
2017 431205 Querol 17 1 0 1
2017 431205 Querol 18 3 2 5
2017 431205 Querol 19 3 2 5
2017 431205 Querol 20 1 0 1
2017 431205 Querol 21 0 1 1
2017 431205 Querol 22 2 0 2
2017 431205 Querol 23 3 4 7
2017 431205 Querol 24 1 0 1
2017 431205 Querol 25 2 4 6
2017 431205 Querol 26 3 4 7
2017 431205 Querol 27 3 1 4
2017 431205 Querol 28 2 3 5
2017 431205 Querol 29 3 3 6
2017 431205 Querol 30 2 2 4
2017 431205 Querol 31 1 3 4
2017 431205 Querol 32 0 1 1
2017 431205 Querol 33 2 4 6
2017 431205 Querol 34 2 2 4
2017 431205 Querol 35 2 2 4
2017 431205 Querol 36 5 5 10
2017 431205 Querol 37 6 5 11
2017 431205 Querol 38 6 1 7
2017 431205 Querol 39 6 5 11
2017 431205 Querol 40 8 5 13
2017 431205 Querol 41 5 9 14
2017 431205 Querol 42 4 3 7
2017 431205 Querol 43 1 3 4
2017 431205 Querol 44 5 2 7
2017 431205 Querol 45 3 5 8
2017 431205 Querol 46 1 0 1
2017 431205 Querol 47 9 5 14
2017 431205 Querol 48 2 3 5
2017 431205 Querol 49 6 5 11
2017 431205 Querol 50 5 6 11
2017 431205 Querol 51 7 6 13
2017 431205 Querol 52 1 7 8
2017 431205 Querol 53 5 3 8
2017 431205 Querol 54 5 1 6
2017 431205 Querol 55 4 4 8
2017 431205 Querol 56 10 3 13
2017 431205 Querol 57 7 5 12
2017 431205 Querol 58 4 4 8
2017 431205 Querol 59 5 3 8
2017 431205 Querol 60 4 7 11
2017 431205 Querol 61 4 4 8
2017 431205 Querol 62 5 3 8
2017 431205 Querol 63 5 2 7
2017 431205 Querol 64 12 5 17
2017 431205 Querol 65 8 2 10
2017 431205 Querol 66 8 0 8
2017 431205 Querol 67 5 4 9
2017 431205 Querol 68 4 2 6
2017 431205 Querol 69 6 4 10
2017 431205 Querol 70 4 6 10
2017 431205 Querol 71 3 2 5
2017 431205 Querol 72 4 3 7
2017 431205 Querol 73 2 4 6
2017 431205 Querol 74 5 2 7
2017 431205 Querol 75 1 1 2
2017 431205 Querol 76 2 3 5
2017 431205 Querol 77 4 1 5
2017 431205 Querol 78 3 2 5
2017 431205 Querol 79 1 3 4
2017 431205 Querol 80 1 2 3
2017 431205 Querol 81 1 1 2
2017 431205 Querol 82 2 1 3
2017 431205 Querol 83 0 1 1
2017 431205 Querol 84 2 0 2
2017 431205 Querol 85 1 1 2
2017 431205 Querol 86 0 0 0
2017 431205 Querol 87 2 0 2
2017 431205 Querol 88 0 0 0
2017 431205 Querol 89 0 1 1
2017 431205 Querol 90 0 0 0
2017 431205 Querol 91 0 0 0
2017 431205 Querol 92 0 0 0
2017 431205 Querol 93 0 1 1
2017 431205 Querol 94 0 1 1
2017 431205 Querol 95 0 0 0
2017 431205 Querol 96 0 0 0
2017 431205 Querol 97 0 0 0
2017 431205 Querol 98 0 0 0
2017 431205 Querol 99 0 0 0
2017 431205 Querol 100 0 0 0
2017 431205 Querol -1 298 234 532
2017 171432 Rabós 0 1 1 2
2017 171432 Rabós 1 0 1 1
2017 171432 Rabós 2 1 0 1
2017 171432 Rabós 3 1 0 1
2017 171432 Rabós 4 0 0 0
2017 171432 Rabós 5 0 1 1
2017 171432 Rabós 6 0 0 0
2017 171432 Rabós 7 1 1 2
2017 171432 Rabós 8 2 1 3
2017 171432 Rabós 9 0 0 0
2017 171432 Rabós 10 1 0 1
2017 171432 Rabós 11 1 2 3
2017 171432 Rabós 12 0 0 0
2017 171432 Rabós 13 1 0 1
2017 171432 Rabós 14 1 1 2
2017 171432 Rabós 15 1 0 1
2017 171432 Rabós 16 0 1 1
2017 171432 Rabós 17 0 0 0
2017 171432 Rabós 18 0 0 0
2017 171432 Rabós 19 0 0 0
2017 171432 Rabós 20 1 1 2
2017 171432 Rabós 21 0 0 0
2017 171432 Rabós 22 0 3 3
2017 171432 Rabós 23 1 1 2
2017 171432 Rabós 24 0 0 0
2017 171432 Rabós 25 0 1 1
2017 171432 Rabós 26 0 0 0
2017 171432 Rabós 27 2 2 4
2017 171432 Rabós 28 1 1 2
2017 171432 Rabós 29 1 0 1
2017 171432 Rabós 30 1 0 1
2017 171432 Rabós 31 0 1 1
2017 171432 Rabós 32 1 0 1
2017 171432 Rabós 33 1 1 2
2017 171432 Rabós 34 2 0 2
2017 171432 Rabós 35 1 1 2
2017 171432 Rabós 36 1 2 3
2017 171432 Rabós 37 1 0 1
2017 171432 Rabós 38 0 4 4
2017 171432 Rabós 39 2 0 2
2017 171432 Rabós 40 1 0 1
2017 171432 Rabós 41 2 1 3
2017 171432 Rabós 42 1 1 2
2017 171432 Rabós 43 0 1 1
2017 171432 Rabós 44 1 1 2
2017 171432 Rabós 45 0 1 1
2017 171432 Rabós 46 2 3 5
2017 171432 Rabós 47 1 1 2
2017 171432 Rabós 48 1 1 2
2017 171432 Rabós 49 1 1 2
2017 171432 Rabós 50 3 0 3
2017 171432 Rabós 51 3 2 5
2017 171432 Rabós 52 2 1 3
2017 171432 Rabós 53 1 2 3
2017 171432 Rabós 54 0 1 1
2017 171432 Rabós 55 1 0 1
2017 171432 Rabós 56 5 2 7
2017 171432 Rabós 57 0 2 2
2017 171432 Rabós 58 0 3 3
2017 171432 Rabós 59 1 0 1
2017 171432 Rabós 60 3 1 4
2017 171432 Rabós 61 2 2 4
2017 171432 Rabós 62 1 0 1
2017 171432 Rabós 63 3 2 5
2017 171432 Rabós 64 0 3 3
2017 171432 Rabós 65 1 1 2
2017 171432 Rabós 66 2 3 5
2017 171432 Rabós 67 1 2 3
2017 171432 Rabós 68 4 1 5
2017 171432 Rabós 69 2 1 3
2017 171432 Rabós 70 2 1 3
2017 171432 Rabós 71 1 2 3
2017 171432 Rabós 72 0 3 3
2017 171432 Rabós 73 0 0 0
2017 171432 Rabós 74 1 1 2
2017 171432 Rabós 75 2 1 3
2017 171432 Rabós 76 4 0 4
2017 171432 Rabós 77 0 0 0
2017 171432 Rabós 78 0 0 0
2017 171432 Rabós 79 2 2 4
2017 171432 Rabós 80 0 0 0
2017 171432 Rabós 81 0 1 1
2017 171432 Rabós 82 0 0 0
2017 171432 Rabós 83 1 0 1
2017 171432 Rabós 84 0 4 4
2017 171432 Rabós 85 0 0 0
2017 171432 Rabós 86 0 2 2
2017 171432 Rabós 87 0 0 0
2017 171432 Rabós 88 0 1 1
2017 171432 Rabós 89 0 2 2
2017 171432 Rabós 90 0 0 0
2017 171432 Rabós 91 0 0 0
2017 171432 Rabós 92 1 0 1
2017 171432 Rabós 93 0 1 1
2017 171432 Rabós 94 0 0 0
2017 171432 Rabós 95 0 0 0
2017 171432 Rabós 96 0 1 1
2017 171432 Rabós 97 0 0 0
2017 171432 Rabós 98 0 0 0
2017 171432 Rabós 99 0 0 0
2017 171432 Rabós 100 0 0 0
2017 171432 Rabós -1 86 89 175
2017 81786 Rajadell 0 0 2 2
2017 81786 Rajadell 1 2 3 5
2017 81786 Rajadell 2 3 3 6
2017 81786 Rajadell 3 4 4 8
2017 81786 Rajadell 4 3 2 5
2017 81786 Rajadell 5 0 2 2
2017 81786 Rajadell 6 2 2 4
2017 81786 Rajadell 7 0 4 4
2017 81786 Rajadell 8 0 3 3
2017 81786 Rajadell 9 4 5 9
2017 81786 Rajadell 10 2 6 8
2017 81786 Rajadell 11 1 2 3
2017 81786 Rajadell 12 2 2 4
2017 81786 Rajadell 13 3 2 5
2017 81786 Rajadell 14 1 2 3
2017 81786 Rajadell 15 4 3 7
2017 81786 Rajadell 16 2 2 4
2017 81786 Rajadell 17 6 3 9
2017 81786 Rajadell 18 2 2 4
2017 81786 Rajadell 19 2 1 3
2017 81786 Rajadell 20 2 3 5
2017 81786 Rajadell 21 1 3 4
2017 81786 Rajadell 22 3 2 5
2017 81786 Rajadell 23 2 1 3
2017 81786 Rajadell 24 2 0 2
2017 81786 Rajadell 25 3 3 6
2017 81786 Rajadell 26 1 2 3
2017 81786 Rajadell 27 2 1 3
2017 81786 Rajadell 28 1 4 5
2017 81786 Rajadell 29 2 3 5
2017 81786 Rajadell 30 0 4 4
2017 81786 Rajadell 31 5 5 10
2017 81786 Rajadell 32 1 3 4
2017 81786 Rajadell 33 3 2 5
2017 81786 Rajadell 34 5 3 8
2017 81786 Rajadell 35 2 1 3
2017 81786 Rajadell 36 6 4 10
2017 81786 Rajadell 37 4 6 10
2017 81786 Rajadell 38 1 7 8
2017 81786 Rajadell 39 9 2 11
2017 81786 Rajadell 40 6 4 10
2017 81786 Rajadell 41 6 7 13
2017 81786 Rajadell 42 7 2 9
2017 81786 Rajadell 43 5 3 8
2017 81786 Rajadell 44 7 10 17
2017 81786 Rajadell 45 3 3 6
2017 81786 Rajadell 46 8 3 11
2017 81786 Rajadell 47 6 3 9
2017 81786 Rajadell 48 2 6 8
2017 81786 Rajadell 49 7 4 11
2017 81786 Rajadell 50 8 3 11
2017 81786 Rajadell 51 4 5 9
2017 81786 Rajadell 52 4 2 6
2017 81786 Rajadell 53 6 6 12
2017 81786 Rajadell 54 4 4 8
2017 81786 Rajadell 55 4 3 7
2017 81786 Rajadell 56 4 2 6
2017 81786 Rajadell 57 3 2 5
2017 81786 Rajadell 58 4 4 8
2017 81786 Rajadell 59 2 3 5
2017 81786 Rajadell 60 2 4 6
2017 81786 Rajadell 61 2 1 3
2017 81786 Rajadell 62 2 3 5
2017 81786 Rajadell 63 5 2 7
2017 81786 Rajadell 64 3 0 3
2017 81786 Rajadell 65 3 5 8
2017 81786 Rajadell 66 1 3 4
2017 81786 Rajadell 67 6 4 10
2017 81786 Rajadell 68 4 2 6
2017 81786 Rajadell 69 2 2 4
2017 81786 Rajadell 70 4 5 9
2017 81786 Rajadell 71 3 3 6
2017 81786 Rajadell 72 1 4 5
2017 81786 Rajadell 73 5 5 10
2017 81786 Rajadell 74 1 2 3
2017 81786 Rajadell 75 3 1 4
2017 81786 Rajadell 76 1 1 2
2017 81786 Rajadell 77 0 1 1
2017 81786 Rajadell 78 1 3 4
2017 81786 Rajadell 79 4 0 4
2017 81786 Rajadell 80 3 2 5
2017 81786 Rajadell 81 3 3 6
2017 81786 Rajadell 82 0 1 1
2017 81786 Rajadell 83 3 1 4
2017 81786 Rajadell 84 2 2 4
2017 81786 Rajadell 85 2 1 3
2017 81786 Rajadell 86 2 0 2
2017 81786 Rajadell 87 1 1 2
2017 81786 Rajadell 88 0 2 2
2017 81786 Rajadell 89 1 0 1
2017 81786 Rajadell 90 0 4 4
2017 81786 Rajadell 91 2 2 4
2017 81786 Rajadell 92 1 1 2
2017 81786 Rajadell 93 0 0 0
2017 81786 Rajadell 94 0 0 0
2017 81786 Rajadell 95 0 1 1
2017 81786 Rajadell 96 0 0 0
2017 81786 Rajadell 97 0 0 0
2017 81786 Rajadell 98 0 0 0
2017 81786 Rajadell 99 0 0 0
2017 81786 Rajadell 100 0 0 0
2017 81786 Rajadell -1 271 265 536
2017 431212 Rasquera 0 5 3 8
2017 431212 Rasquera 1 4 3 7
2017 431212 Rasquera 2 1 4 5
2017 431212 Rasquera 3 4 1 5
2017 431212 Rasquera 4 0 1 1
2017 431212 Rasquera 5 5 4 9
2017 431212 Rasquera 6 4 6 10
2017 431212 Rasquera 7 3 2 5
2017 431212 Rasquera 8 6 3 9
2017 431212 Rasquera 9 4 1 5
2017 431212 Rasquera 10 0 3 3
2017 431212 Rasquera 11 0 4 4
2017 431212 Rasquera 12 3 2 5
2017 431212 Rasquera 13 2 2 4
2017 431212 Rasquera 14 1 4 5
2017 431212 Rasquera 15 4 4 8
2017 431212 Rasquera 16 5 3 8
2017 431212 Rasquera 17 1 4 5
2017 431212 Rasquera 18 5 7 12
2017 431212 Rasquera 19 3 5 8
2017 431212 Rasquera 20 4 0 4
2017 431212 Rasquera 21 2 4 6
2017 431212 Rasquera 22 5 5 10
2017 431212 Rasquera 23 2 6 8
2017 431212 Rasquera 24 2 1 3
2017 431212 Rasquera 25 4 2 6
2017 431212 Rasquera 26 2 0 2
2017 431212 Rasquera 27 2 5 7
2017 431212 Rasquera 28 2 5 7
2017 431212 Rasquera 29 1 6 7
2017 431212 Rasquera 30 4 2 6
2017 431212 Rasquera 31 6 6 12
2017 431212 Rasquera 32 5 0 5
2017 431212 Rasquera 33 5 5 10
2017 431212 Rasquera 34 2 4 6
2017 431212 Rasquera 35 7 8 15
2017 431212 Rasquera 36 7 3 10
2017 431212 Rasquera 37 2 3 5
2017 431212 Rasquera 38 10 5 15
2017 431212 Rasquera 39 7 2 9
2017 431212 Rasquera 40 9 3 12
2017 431212 Rasquera 41 5 2 7
2017 431212 Rasquera 42 6 8 14
2017 431212 Rasquera 43 6 5 11
2017 431212 Rasquera 44 6 4 10
2017 431212 Rasquera 45 2 2 4
2017 431212 Rasquera 46 4 2 6
2017 431212 Rasquera 47 3 4 7
2017 431212 Rasquera 48 5 5 10
2017 431212 Rasquera 49 5 4 9
2017 431212 Rasquera 50 7 8 15
2017 431212 Rasquera 51 4 8 12
2017 431212 Rasquera 52 8 10 18
2017 431212 Rasquera 53 5 5 10
2017 431212 Rasquera 54 8 3 11
2017 431212 Rasquera 55 3 7 10
2017 431212 Rasquera 56 6 6 12
2017 431212 Rasquera 57 7 4 11
2017 431212 Rasquera 58 3 7 10
2017 431212 Rasquera 59 6 8 14
2017 431212 Rasquera 60 4 4 8
2017 431212 Rasquera 61 8 1 9
2017 431212 Rasquera 62 2 8 10
2017 431212 Rasquera 63 5 8 13
2017 431212 Rasquera 64 9 5 14
2017 431212 Rasquera 65 5 5 10
2017 431212 Rasquera 66 3 10 13
2017 431212 Rasquera 67 4 7 11
2017 431212 Rasquera 68 4 9 13
2017 431212 Rasquera 69 7 4 11
2017 431212 Rasquera 70 4 3 7
2017 431212 Rasquera 71 10 8 18
2017 431212 Rasquera 72 5 5 10
2017 431212 Rasquera 73 7 5 12
2017 431212 Rasquera 74 6 6 12
2017 431212 Rasquera 75 4 5 9
2017 431212 Rasquera 76 8 6 14
2017 431212 Rasquera 77 1 2 3
2017 431212 Rasquera 78 3 3 6
2017 431212 Rasquera 79 6 2 8
2017 431212 Rasquera 80 2 5 7
2017 431212 Rasquera 81 6 5 11
2017 431212 Rasquera 82 5 2 7
2017 431212 Rasquera 83 8 6 14
2017 431212 Rasquera 84 0 5 5
2017 431212 Rasquera 85 7 3 10
2017 431212 Rasquera 86 0 5 5
2017 431212 Rasquera 87 2 2 4
2017 431212 Rasquera 88 2 2 4
2017 431212 Rasquera 89 2 4 6
2017 431212 Rasquera 90 0 2 2
2017 431212 Rasquera 91 3 2 5
2017 431212 Rasquera 92 0 1 1
2017 431212 Rasquera 93 1 0 1
2017 431212 Rasquera 94 2 1 3
2017 431212 Rasquera 95 2 2 4
2017 431212 Rasquera 96 0 2 2
2017 431212 Rasquera 97 0 0 0
2017 431212 Rasquera 98 0 1 1
2017 431212 Rasquera 99 0 1 1
2017 431212 Rasquera 100 0 0 0
2017 431212 Rasquera -1 396 400 796
2017 171447 Regencós 0 1 0 1
2017 171447 Regencós 1 0 2 2
2017 171447 Regencós 2 0 0 0
2017 171447 Regencós 3 2 0 2
2017 171447 Regencós 4 0 2 2
2017 171447 Regencós 5 2 1 3
2017 171447 Regencós 6 0 1 1
2017 171447 Regencós 7 4 3 7
2017 171447 Regencós 8 0 2 2
2017 171447 Regencós 9 1 0 1
2017 171447 Regencós 10 3 4 7
2017 171447 Regencós 11 1 0 1
2017 171447 Regencós 12 1 0 1
2017 171447 Regencós 13 1 3 4
2017 171447 Regencós 14 2 2 4
2017 171447 Regencós 15 1 3 4
2017 171447 Regencós 16 0 4 4
2017 171447 Regencós 17 2 1 3
2017 171447 Regencós 18 2 1 3
2017 171447 Regencós 19 0 1 1
2017 171447 Regencós 20 3 4 7
2017 171447 Regencós 21 2 2 4
2017 171447 Regencós 22 1 1 2
2017 171447 Regencós 23 1 0 1
2017 171447 Regencós 24 0 0 0
2017 171447 Regencós 25 1 2 3
2017 171447 Regencós 26 2 1 3
2017 171447 Regencós 27 0 1 1
2017 171447 Regencós 28 1 0 1
2017 171447 Regencós 29 2 2 4
2017 171447 Regencós 30 1 2 3
2017 171447 Regencós 31 0 1 1
2017 171447 Regencós 32 1 1 2
2017 171447 Regencós 33 0 1 1
2017 171447 Regencós 34 3 2 5
2017 171447 Regencós 35 0 0 0
2017 171447 Regencós 36 1 4 5
2017 171447 Regencós 37 1 0 1
2017 171447 Regencós 38 6 2 8
2017 171447 Regencós 39 4 4 8
2017 171447 Regencós 40 2 2 4
2017 171447 Regencós 41 1 2 3
2017 171447 Regencós 42 3 1 4
2017 171447 Regencós 43 2 5 7
2017 171447 Regencós 44 4 0 4
2017 171447 Regencós 45 1 4 5
2017 171447 Regencós 46 2 1 3
2017 171447 Regencós 47 3 3 6
2017 171447 Regencós 48 3 1 4
2017 171447 Regencós 49 5 0 5
2017 171447 Regencós 50 1 1 2
2017 171447 Regencós 51 1 3 4
2017 171447 Regencós 52 5 1 6
2017 171447 Regencós 53 0 1 1
2017 171447 Regencós 54 4 2 6
2017 171447 Regencós 55 1 0 1
2017 171447 Regencós 56 3 2 5
2017 171447 Regencós 57 3 4 7
2017 171447 Regencós 58 4 2 6
2017 171447 Regencós 59 3 1 4
2017 171447 Regencós 60 2 1 3
2017 171447 Regencós 61 1 2 3
2017 171447 Regencós 62 2 0 2
2017 171447 Regencós 63 1 1 2
2017 171447 Regencós 64 3 0 3
2017 171447 Regencós 65 3 3 6
2017 171447 Regencós 66 0 1 1
2017 171447 Regencós 67 2 1 3
2017 171447 Regencós 68 0 2 2
2017 171447 Regencós 69 0 1 1
2017 171447 Regencós 70 2 2 4
2017 171447 Regencós 71 2 2 4
2017 171447 Regencós 72 1 2 3
2017 171447 Regencós 73 0 0 0
2017 171447 Regencós 74 2 1 3
2017 171447 Regencós 75 5 2 7
2017 171447 Regencós 76 3 2 5
2017 171447 Regencós 77 1 0 1
2017 171447 Regencós 78 0 4 4
2017 171447 Regencós 79 1 0 1
2017 171447 Regencós 80 3 2 5
2017 171447 Regencós 81 2 3 5
2017 171447 Regencós 82 1 0 1
2017 171447 Regencós 83 0 1 1
2017 171447 Regencós 84 0 0 0
2017 171447 Regencós 85 0 0 0
2017 171447 Regencós 86 0 0 0
2017 171447 Regencós 87 0 1 1
2017 171447 Regencós 88 0 4 4
2017 171447 Regencós 89 1 1 2
2017 171447 Regencós 90 0 0 0
2017 171447 Regencós 91 0 0 0
2017 171447 Regencós 92 0 0 0
2017 171447 Regencós 93 0 1 1
2017 171447 Regencós 94 1 0 1
2017 171447 Regencós 95 0 0 0
2017 171447 Regencós 96 0 0 0
2017 171447 Regencós 97 0 0 0
2017 171447 Regencós 98 0 0 0
2017 171447 Regencós 99 0 0 0
2017 171447 Regencós 100 0 0 0
2017 171447 Regencós -1 143 136 279
2017 81799 Rellinars 0 3 4 7
2017 81799 Rellinars 1 2 2 4
2017 81799 Rellinars 2 2 2 4
2017 81799 Rellinars 3 2 3 5
2017 81799 Rellinars 4 5 8 13
2017 81799 Rellinars 5 8 6 14
2017 81799 Rellinars 6 1 8 9
2017 81799 Rellinars 7 2 2 4
2017 81799 Rellinars 8 1 4 5
2017 81799 Rellinars 9 5 8 13
2017 81799 Rellinars 10 2 9 11
2017 81799 Rellinars 11 4 7 11
2017 81799 Rellinars 12 3 2 5
2017 81799 Rellinars 13 6 2 8
2017 81799 Rellinars 14 1 3 4
2017 81799 Rellinars 15 6 5 11
2017 81799 Rellinars 16 0 6 6
2017 81799 Rellinars 17 4 3 7
2017 81799 Rellinars 18 7 3 10
2017 81799 Rellinars 19 4 8 12
2017 81799 Rellinars 20 5 3 8
2017 81799 Rellinars 21 3 4 7
2017 81799 Rellinars 22 1 3 4
2017 81799 Rellinars 23 3 1 4
2017 81799 Rellinars 24 2 0 2
2017 81799 Rellinars 25 2 1 3
2017 81799 Rellinars 26 3 4 7
2017 81799 Rellinars 27 2 2 4
2017 81799 Rellinars 28 4 3 7
2017 81799 Rellinars 29 5 3 8
2017 81799 Rellinars 30 4 3 7
2017 81799 Rellinars 31 2 3 5
2017 81799 Rellinars 32 0 2 2
2017 81799 Rellinars 33 7 4 11
2017 81799 Rellinars 34 5 4 9
2017 81799 Rellinars 35 3 6 9
2017 81799 Rellinars 36 11 4 15
2017 81799 Rellinars 37 3 7 10
2017 81799 Rellinars 38 11 10 21
2017 81799 Rellinars 39 10 3 13
2017 81799 Rellinars 40 6 9 15
2017 81799 Rellinars 41 7 7 14
2017 81799 Rellinars 42 9 6 15
2017 81799 Rellinars 43 10 7 17
2017 81799 Rellinars 44 13 12 25
2017 81799 Rellinars 45 6 7 13
2017 81799 Rellinars 46 11 9 20
2017 81799 Rellinars 47 5 5 10
2017 81799 Rellinars 48 8 9 17
2017 81799 Rellinars 49 9 3 12
2017 81799 Rellinars 50 9 4 13
2017 81799 Rellinars 51 5 1 6
2017 81799 Rellinars 52 6 6 12
2017 81799 Rellinars 53 10 3 13
2017 81799 Rellinars 54 10 4 14
2017 81799 Rellinars 55 4 7 11
2017 81799 Rellinars 56 1 2 3
2017 81799 Rellinars 57 2 6 8
2017 81799 Rellinars 58 6 3 9
2017 81799 Rellinars 59 6 3 9
2017 81799 Rellinars 60 6 9 15
2017 81799 Rellinars 61 2 5 7
2017 81799 Rellinars 62 4 5 9
2017 81799 Rellinars 63 8 0 8
2017 81799 Rellinars 64 4 7 11
2017 81799 Rellinars 65 5 4 9
2017 81799 Rellinars 66 5 4 9
